time,flow,salt,temp,TRC_tr1,TRC_age,NCS_ss1,OXY_oxy,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,PHS_frp_ads,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,OGM_docr,OGM_donr,OGM_dopr,OGM_cpom,PHY_grn,PHY_bga,PHY_diatom
2023-05-08 00:00:00,0.047,0.011936,17.670904,1,0,10.708676,209.01855,164.118061,0.976457,15.177846,1.519018,0.151902,100,292,12.050535,31.618214,0.562215,0.702769,900,28.117914,0.140554,29.2,10.863402,10.863402,10.863402
2023-05-09 00:00:00,0.045,0.011936,17.744339,1,0,11.47156,207.0199,163.844255,0.870708,15.970452,1.543876,0.154388,100,292,12.116585,31.801023,0.570169,0.712712,900,28.272032,0.142542,29.2,11.609715,11.609715,11.609715
2023-05-10 00:00:00,0.083,0.011937,17.817773,1,0,12.234443,205.02125,163.214809,0.764959,16.763058,1.568734,0.156873,100,292,12.182636,31.983831,0.578124,0.722655,900,28.42615,0.144531,29.2,11.726723,11.726723,11.726723
2023-05-11 00:00:00,0.077,0.011936,17.802565,1,0,12.297768,204.353719,162.195504,0.756929,16.849687,1.58546,0.158546,100.932815,293.86563,12.198295,32.09808,0.570188,0.712735,908.395336,28.462687,0.142547,29.386563,11.153873,11.153873,11.153873
2023-05-12 00:00:00,0.06,0.011934,17.705632,1,0,11.717469,204.913433,161.176198,0.838805,16.286787,1.594704,0.15947,102.72386,297.44772,12.167591,32.149253,0.547632,0.684541,924.514739,28.391046,0.136908,29.744772,10.581023,10.581023,10.581023
2023-05-13 00:00:00,0.1,0.011932,17.608699,1,0,11.137171,205.473147,160.156892,0.920681,15.723887,1.603948,0.160395,104.514905,301.029809,12.136887,32.200426,0.525077,0.656346,940.634142,28.319404,0.131269,30.102981,10.008173,10.008173,10.008173
2023-05-14 00:00:00,0.076,0.01193,17.511765,1,0,10.556872,206.03286,159.137586,1.002558,15.160987,1.613192,0.161319,106.305949,304.611899,12.106184,32.251599,0.502521,0.628152,956.753545,28.247762,0.12563,30.46119,9.435324,9.435324,9.435324
2023-05-15 00:00:00,0.065,0.011928,17.414832,1,0,9.976574,206.592574,158.118281,1.084434,14.598088,1.622436,0.162244,108.096994,308.193988,12.07548,32.302771,0.479966,0.599957,972.872948,28.17612,0.119991,30.819399,8.862474,8.862474,8.862474
2023-05-16 00:00:00,0.055,0.011926,17.317898,1,0,9.396275,207.152287,157.098975,1.16631,14.035188,1.63168,0.163168,109.888039,311.776078,12.044776,32.353944,0.45741,0.571762,988.992351,28.104478,0.114352,31.177608,8.289624,8.289624,8.289624
2023-05-17 00:00:00,0.048,0.011924,17.220965,1,0,8.815977,207.712001,156.079669,1.248187,13.472288,1.640924,0.164092,111.679084,315.358167,12.014073,32.405117,0.434854,0.543568,1005.111754,28.032837,0.108714,31.535817,7.716774,7.716774,7.716774
2023-05-18 00:00:00,0.043,0.011922,17.124031,1,0,8.235678,208.271714,155.060364,1.330063,12.909388,1.650168,0.165017,113.470129,318.940257,11.983369,32.456289,0.412299,0.515373,1021.231157,27.961195,0.103075,31.894026,7.143924,7.143924,7.143924
2023-05-19 00:00:00,0.04,0.01192,17.027098,1,0,7.65538,208.831428,154.041058,1.411939,12.346488,1.659413,0.165941,115.261173,322.522347,11.952666,32.507462,0.389743,0.487179,1037.35056,27.889553,0.097436,32.252235,6.571075,6.571075,6.571075
2023-05-20 00:00:00,0.037,0.011918,16.930165,1,0,7.075081,209.391142,153.021752,1.493816,11.783589,1.668657,0.166866,117.052218,326.104436,11.921962,32.558635,0.367188,0.458984,1053.469963,27.817911,0.091797,32.610444,5.998225,5.998225,5.998225
2023-05-21 00:00:00,0.034,0.011916,16.833231,1,0,6.494783,209.950855,152.002447,1.575692,11.220689,1.677901,0.16779,118.843263,329.686526,11.891258,32.609808,0.344632,0.43079,1069.589366,27.746269,0.086158,32.968653,5.425375,5.425375,5.425375
2023-05-22 00:00:00,0.032,0.011914,16.736298,1,0,5.914484,210.510569,150.983141,1.657568,10.657789,1.687145,0.168714,120.634308,333.268615,11.860555,32.66098,0.322076,0.402595,1085.708769,27.674628,0.080519,33.326862,4.852525,4.852525,4.852525
2023-05-23 00:00:00,0.063,0.011912,16.639364,1,0,5.334186,211.070282,149.963835,1.739445,10.094889,1.696389,0.169639,122.425352,336.850705,11.829851,32.712153,0.299521,0.374401,1101.828172,27.602986,0.07488,33.68507,4.279675,4.279675,4.279675
2023-05-24 00:00:00,0.121,0.01191,16.542431,1,0,4.753887,211.629996,147.161892,1.821321,9.531989,1.705633,0.170563,124.216397,340.432794,11.799147,32.763326,0.276965,0.346206,1117.947575,27.531344,0.069241,34.043279,3.948881,3.948881,3.948881
2023-05-25 00:00:00,0.081,0.011909,16.380401,1,0,4.634648,213.837792,142.659393,1.897217,10.514646,1.696406,0.169641,124.064944,340.129887,11.753655,32.670836,0.270523,0.338154,1116.584492,27.425195,0.067631,34.012989,3.848997,3.848997,3.848997
2023-05-26 00:00:00,0.058,0.01191,16.167692,1,0,4.874028,217.328637,138.156894,1.968461,12.699458,1.672811,0.167281,122.402587,336.805173,11.69666,32.466604,0.276615,0.345769,1101.62328,27.292207,0.069154,33.680517,3.749112,3.749112,3.749112
2023-05-27 00:00:00,0.049,0.01191,15.954983,1,0,5.113407,220.819481,133.654394,2.039704,14.884269,1.649216,0.164922,120.74023,333.48046,11.639665,32.262371,0.282707,0.353383,1086.662068,27.159218,0.070677,33.348046,3.649228,3.649228,3.649228
2023-05-28 00:00:00,0.044,0.011911,15.742274,1,0,5.352786,224.310326,129.151895,2.110948,17.069081,1.625621,0.162562,119.077873,330.155746,11.58267,32.058139,0.288799,0.360998,1071.700857,27.02623,0.0722,33.015575,3.549343,3.549343,3.549343
2023-05-29 00:00:00,0.043,0.011912,15.529565,1,0,5.592166,227.80117,124.649396,2.182192,19.253893,1.602027,0.160203,117.415516,326.831032,11.525675,31.853906,0.29489,0.368613,1056.739645,26.893241,0.073723,32.683103,3.449459,3.449459,3.449459
2023-05-30 00:00:00,0.041,0.011912,15.316857,1,0,5.831545,231.292015,120.146896,2.253436,21.438705,1.578432,0.157843,115.753159,323.506318,11.46868,31.649674,0.300982,0.376227,1041.778433,26.760253,0.075245,32.350632,3.349575,3.349575,3.349575
2023-05-31 00:00:00,0.105,0.011913,15.104148,1,0,6.070924,234.78286,115.644397,2.32468,23.623517,1.554837,0.155484,114.090802,320.181605,11.411685,31.445441,0.307074,0.383842,1026.817222,26.627264,0.076768,32.01816,3.24969,3.24969,3.24969
2023-06-01 00:00:00,0.196,0.011914,14.891439,1,0,6.310304,238.273704,111.141898,2.395924,25.808329,1.531242,0.153124,112.428446,316.856891,11.35469,31.241209,0.313165,0.391457,1011.85601,26.494276,0.078291,31.685689,3.149806,3.149806,3.149806
2023-06-02 00:00:00,0.121,0.011914,14.67873,1,0,6.549683,241.764549,106.639398,2.467168,27.993141,1.507648,0.150765,110.766089,313.532177,11.297694,31.036977,0.319257,0.399071,996.894798,26.361287,0.079814,31.353218,3.049921,3.049921,3.049921
2023-06-03 00:00:00,0.097,0.011915,14.466021,1,0,6.789063,245.255394,102.136899,2.538411,30.177952,1.484053,0.148405,109.103732,310.207464,11.240699,30.832744,0.325349,0.406686,981.933587,26.228299,0.081337,31.020746,2.950037,2.950037,2.950037
2023-06-04 00:00:00,0.852,0.011916,14.253313,1,0,7.028442,248.746238,97.6344,2.609655,32.362764,1.460458,0.146046,107.441375,306.88275,11.183704,30.628512,0.331441,0.414301,966.972375,26.09531,0.08286,30.688275,2.850153,2.850153,2.850153
2023-06-05 00:00:00,3.595,0.011916,14.040604,1,0,7.267821,252.237083,93.1319,2.680899,34.547576,1.436863,0.143686,105.779018,303.558036,11.126709,30.424279,0.337532,0.421915,952.011163,25.962321,0.084383,30.355804,2.750268,2.750268,2.750268
2023-06-06 00:00:00,3.635,0.011917,13.827895,1,0,7.507201,255.727927,88.629401,2.752143,36.732388,1.413269,0.141327,104.116661,300.233323,11.069714,30.220047,0.343624,0.42953,937.049952,25.829333,0.085906,30.023332,2.650384,2.650384,2.650384
2023-06-07 00:00:00,3.082,0.011918,13.615186,1,0,7.74658,259.218772,84.126902,2.823387,38.9172,1.389674,0.138967,102.454304,296.908609,11.012719,30.015815,0.349716,0.437145,922.08874,25.696344,0.087429,29.690861,2.550499,2.550499,2.550499
2023-06-08 00:00:00,1.933,0.011918,13.402477,1,0,7.98596,262.709617,84.829115,2.894631,41.102012,1.366079,0.136608,100.791948,293.583895,10.955724,29.811582,0.355808,0.444759,907.127528,25.563356,0.088952,29.35839,2.46576,2.46576,2.46576
2023-06-09 00:00:00,1.241,0.011918,13.288911,1,0,7.955235,264.851934,90.853493,2.902262,42.085411,1.348353,0.134835,101.005311,294.010622,11.023358,29.990486,0.361045,0.451306,909.0478,25.721168,0.090261,29.401062,2.396507,2.396507,2.396507
2023-06-10 00:00:00,1.458,0.011918,13.265793,1,0,7.678755,265.763978,96.877871,2.852016,41.975697,1.335966,0.133597,102.925311,297.850622,11.204386,30.51799,0.365504,0.45688,926.3278,26.143568,0.091376,29.785062,2.327254,2.327254,2.327254
2023-06-11 00:00:00,1.745,0.011918,13.242675,1,0,7.402275,266.676023,102.902249,2.801769,41.865982,1.323579,0.132358,104.845311,301.690622,11.385415,31.045494,0.369963,0.462454,943.6078,26.565968,0.092491,30.169062,2.258001,2.258001,2.258001
2023-06-12 00:00:00,1.317,0.011918,13.219557,1,0,7.125795,267.588068,108.926627,2.751523,41.756268,1.311192,0.131119,106.765311,305.530622,11.566444,31.572997,0.374423,0.468028,960.8878,26.988368,0.093606,30.553062,2.188748,2.188748,2.188748
2023-06-13 00:00:00,0.969,0.011917,13.196439,1,0,6.849315,268.500112,114.951006,2.701277,41.646554,1.298804,0.12988,108.685311,309.370622,11.747472,32.100501,0.378882,0.473603,978.1678,27.410768,0.094721,30.937062,2.119495,2.119495,2.119495
2023-06-14 00:00:00,0.905,0.011917,13.173321,1,0,6.572835,269.412157,120.975384,2.65103,41.536839,1.286417,0.128642,110.605311,313.210622,11.928501,32.628004,0.383341,0.479177,995.4478,27.833168,0.095835,31.321062,2.050242,2.050242,2.050242
2023-06-15 00:00:00,0.824,0.011917,13.150203,1,0,6.296355,270.324201,126.999762,2.600784,41.427125,1.27403,0.127403,112.525311,317.050622,12.109529,33.155508,0.387801,0.484751,1012.7278,28.255568,0.09695,31.705062,1.980989,1.980989,1.980989
2023-06-16 00:00:00,0.818,0.011917,13.127085,1,0,6.019875,271.236246,133.02414,2.550537,41.317411,1.261643,0.126164,114.445311,320.890622,12.290558,33.683012,0.39226,0.490325,1030.0078,28.677968,0.098065,32.089062,1.911736,1.911736,1.911736
2023-06-17 00:00:00,0.851,0.011916,13.103968,1,0,5.743395,272.148291,139.048518,2.500291,41.207697,1.249256,0.124926,116.365311,324.730622,12.471586,34.210515,0.396719,0.495899,1047.2878,29.100368,0.09918,32.473062,1.842483,1.842483,1.842483
2023-06-18 00:00:00,0.713,0.011916,13.08085,1,0,5.466915,273.060335,145.072897,2.450044,41.097982,1.236869,0.123687,118.285311,328.570622,12.652615,34.738019,0.401179,0.501473,1064.5678,29.522768,0.100295,32.857062,1.77323,1.77323,1.77323
2023-06-19 00:00:00,0.595,0.011916,13.057732,1,0,5.190435,273.97238,151.097275,2.399798,40.988268,1.224482,0.122448,120.205311,332.410622,12.833644,35.265522,0.405638,0.507048,1081.8478,29.945168,0.10141,33.241062,1.703977,1.703977,1.703977
2023-06-20 00:00:00,0.912,0.011916,13.034614,1,0,4.913955,274.884424,157.121653,2.349551,40.878554,1.212095,0.121209,122.125311,336.250622,13.014672,35.793026,0.410097,0.512622,1099.1278,30.367568,0.102524,33.625062,1.634724,1.634724,1.634724
2023-06-21 00:00:00,1.099,0.011915,13.011496,1,0,4.637475,275.796469,158.878041,2.299305,40.768839,1.199708,0.119971,124.045311,340.090622,13.195701,36.32053,0.414557,0.518196,1116.4078,30.789968,0.103639,34.009062,1.578684,1.578684,1.578684
2023-06-22 00:00:00,0.959,0.011916,12.998491,1,0,4.564693,276.205078,156.342264,2.249058,40.739957,1.193548,0.119355,125.299503,342.599007,13.339625,36.528502,0.417702,0.522127,1127.69553,31.125791,0.104425,34.259901,1.535931,1.535931,1.535931
2023-06-23 00:00:00,1.027,0.011918,12.995488,1,0,4.693366,276.115722,153.806488,2.198812,40.791018,1.193548,0.119355,125.895214,343.790428,13.446853,36.42046,0.419546,0.524433,1133.056928,31.37599,0.104887,34.379043,1.493177,1.493177,1.493177
2023-06-24 00:00:00,0.957,0.01192,12.992486,1,0,4.82204,276.026365,151.270711,2.148566,40.842079,1.193548,0.119355,126.490925,344.98185,13.554081,36.312417,0.421391,0.526739,1138.418326,31.626189,0.105348,34.498185,1.450424,1.450424,1.450424
2023-06-25 00:00:00,0.83,0.011922,12.989484,1,0,4.950713,275.937009,148.734935,2.098319,40.89314,1.193548,0.119355,127.086636,346.173272,13.661309,36.204375,0.423236,0.529045,1143.779723,31.876387,0.105809,34.617327,1.407671,1.407671,1.407671
2023-06-26 00:00:00,0.699,0.011924,12.986481,1,0,5.079387,275.847653,146.199158,2.048073,40.944201,1.193548,0.119355,127.682347,347.364694,13.768537,36.096332,0.425081,0.531351,1149.141121,32.126586,0.10627,34.736469,1.364918,1.364918,1.364918
2023-06-27 00:00:00,0.599,0.011926,12.983479,1,0,5.20806,275.758296,143.663381,1.997826,40.995262,1.193548,0.119355,128.278058,348.556115,13.875765,35.98829,0.426926,0.533657,1154.502519,32.376784,0.106731,34.855612,1.322165,1.322165,1.322165
2023-06-28 00:00:00,0.529,0.011927,12.980476,1,0,5.336734,275.66894,141.127605,1.94758,41.046323,1.193548,0.119355,128.873769,349.747537,13.982993,35.880247,0.42877,0.535963,1159.863917,32.626983,0.107193,34.974754,1.279411,1.279411,1.279411
2023-06-29 00:00:00,0.473,0.011929,12.977474,1,0,5.465408,275.579584,138.591828,1.897333,41.097384,1.193548,0.119355,129.469479,350.938959,14.090221,35.772205,0.430615,0.538269,1165.225315,32.877181,0.107654,35.093896,1.236658,1.236658,1.236658
2023-06-30 00:00:00,0.443,0.011931,12.974472,1,0,5.594081,275.490228,136.056052,1.847087,41.148445,1.193548,0.119355,130.06519,352.130381,14.197449,35.664163,0.43246,0.540575,1170.586713,33.12738,0.108115,35.213038,1.193905,1.193905,1.193905
2023-07-01 00:00:00,0.413,0.011933,12.971469,1,0,5.722755,275.400871,133.520275,1.79684,41.199506,1.193548,0.119355,130.660901,353.321802,14.304677,35.55612,0.434305,0.542881,1175.948111,33.377579,0.108576,35.33218,1.151152,1.151152,1.151152
2023-07-02 00:00:00,0.375,0.011935,12.968467,1,0,5.851428,275.311515,130.984498,1.746594,41.250567,1.193548,0.119355,131.256612,354.513224,14.411904,35.448078,0.43615,0.545187,1181.309509,33.627777,0.109037,35.451322,1.108399,1.108399,1.108399
2023-07-03 00:00:00,0.479,0.011937,12.965465,1,0,5.980102,275.222159,128.448722,1.696347,41.301628,1.193548,0.119355,131.852323,355.704646,14.519132,35.340035,0.437994,0.547493,1186.670907,33.877976,0.109499,35.570465,1.065645,1.065645,1.065645
2023-07-04 00:00:00,0.837,0.011939,12.962462,1,0,6.108775,275.132803,125.912945,1.646101,41.352689,1.193548,0.119355,132.448034,356.896068,14.62636,35.231993,0.439839,0.549799,1192.032305,34.128174,0.10996,35.689607,1.022892,1.022892,1.022892
2023-07-05 00:00:00,1.045,0.011941,12.95946,1,0,6.237449,275.043446,125.974511,1.595855,41.40375,1.193548,0.119355,133.043745,358.08749,14.733588,35.12395,0.441684,0.552105,1197.393703,34.378373,0.110421,35.808749,0.993353,0.993353,0.993353
2023-07-06 00:00:00,1.081,0.011941,13.010718,1,0,6.398728,274.828629,129.029846,1.576652,41.010676,1.194728,0.119473,132.723902,357.447805,14.730865,35.277765,0.448667,0.560834,1194.515121,34.372019,0.112167,35.74478,0.979044,0.979044,0.979044
2023-07-07 00:00:00,0.878,0.011941,13.113326,1,0,6.590851,274.495083,132.08518,1.586818,40.197455,1.197023,0.119702,131.537956,355.075912,14.62413,35.679292,0.460511,0.575639,1183.841602,34.122971,0.115128,35.507591,0.964734,0.964734,0.964734
2023-07-08 00:00:00,0.728,0.011941,13.215934,1,0,6.782975,274.161536,135.140514,1.596983,39.384235,1.199319,0.119932,130.352009,352.704018,14.517395,36.08082,0.472355,0.590444,1173.168083,33.873922,0.118089,35.270402,0.950425,0.950425,0.950425
2023-07-09 00:00:00,0.646,0.011941,13.318542,1,0,6.975098,273.82799,138.195849,1.607148,38.571014,1.201614,0.120161,129.166063,350.332125,14.41066,36.482347,0.4842,0.605249,1162.494564,33.624873,0.12105,35.033213,0.936116,0.936116,0.936116
2023-07-10 00:00:00,0.596,0.01194,13.421149,1,0,7.167221,273.494444,141.251183,1.617313,37.757794,1.203909,0.120391,127.980116,347.960232,14.303925,36.883875,0.496044,0.620055,1151.821046,33.375824,0.124011,34.796023,0.921807,0.921807,0.921807
2023-07-11 00:00:00,0.555,0.01194,13.523757,1,0,7.359345,273.160897,144.306517,1.627479,36.944573,1.206205,0.12062,126.79417,345.588339,14.19719,37.285403,0.507888,0.63486,1141.147527,33.126776,0.126972,34.558834,0.907498,0.907498,0.907498
2023-07-12 00:00:00,0.523,0.01194,13.626365,1,0,7.551468,272.827351,147.361851,1.637644,36.131353,1.2085,0.12085,125.608223,343.216446,14.090454,37.68693,0.519732,0.649665,1130.474008,32.877727,0.129933,34.321645,0.893189,0.893189,0.893189
2023-07-13 00:00:00,0.539,0.011939,13.728973,1,0,7.743591,272.493804,150.417186,1.647809,35.318133,1.210796,0.12108,124.422277,340.844553,13.983719,38.088458,0.531576,0.66447,1119.800489,32.628678,0.132894,34.084455,0.87888,0.87888,0.87888
2023-07-14 00:00:00,0.52,0.011939,13.83158,1,0,7.935715,272.160258,153.47252,1.657974,34.504912,1.213091,0.121309,123.23633,338.47266,13.876984,38.489985,0.54342,0.679275,1109.12697,32.379629,0.135855,33.847266,0.86457,0.86457,0.86457
2023-07-15 00:00:00,0.477,0.011939,13.934188,1,0,8.127838,271.826712,156.527854,1.66814,33.691692,1.215386,0.121539,122.050384,336.100767,13.770249,38.891513,0.555265,0.694081,1098.453452,32.130581,0.138816,33.610077,0.850261,0.850261,0.850261
2023-07-16 00:00:00,0.429,0.011938,14.036796,1,0,8.319961,271.493165,159.583188,1.678305,32.878471,1.217682,0.121768,120.864437,333.728874,13.663514,39.293041,0.567109,0.708886,1087.779933,31.881532,0.141777,33.372887,0.835952,0.835952,0.835952
2023-07-17 00:00:00,0.38,0.011938,14.139404,1,0,8.512085,271.159619,162.638523,1.68847,32.065251,1.219977,0.121998,119.67849,331.356981,13.556778,39.694568,0.578953,0.723691,1077.106414,31.632483,0.144738,33.135698,0.821643,0.821643,0.821643
2023-07-18 00:00:00,0.438,0.011938,14.242011,1,0,8.704208,270.826073,165.693857,1.698635,31.25203,1.222272,0.122227,118.492544,328.985088,13.450043,40.096096,0.590797,0.738496,1066.432895,31.383434,0.147699,32.898509,0.807334,0.807334,0.807334
2023-07-19 00:00:00,1.037,0.011938,14.344619,1,0,8.896331,270.492526,167.135879,1.708801,30.43881,1.224568,0.122457,117.306597,326.613195,13.343308,40.497623,0.602641,0.753302,1055.759376,31.134385,0.15066,32.661319,0.810445,0.810445,0.810445
2023-07-20 00:00:00,0.971,0.011937,14.434531,1,0,8.851253,269.899449,166.881697,1.721369,30.35416,1.252464,0.125246,119.145789,330.291577,13.406129,40.704841,0.599862,0.749828,1072.312098,31.280967,0.149966,33.029158,0.831873,0.831873,0.831873
2023-07-21 00:00:00,1.039,0.011937,14.509555,1,0,8.528173,269.002031,166.627516,1.736754,31.123397,1.310363,0.131036,124.530442,341.060885,13.667669,40.684328,0.579945,0.724931,1120.773982,31.891228,0.144986,34.106088,0.8533,0.8533,0.8533
2023-07-22 00:00:00,0.816,0.011936,14.584579,1,0,8.205094,268.104614,166.373334,1.752138,31.892633,1.368263,0.136826,129.915096,351.830192,13.929209,40.663816,0.560027,0.700034,1169.235865,32.501489,0.140007,35.183019,0.874728,0.874728,0.874728
2023-07-23 00:00:00,0.671,0.011935,14.659603,1,0,7.882015,267.207196,166.119152,1.767523,32.661869,1.426162,0.142616,135.29975,362.5995,14.19075,40.643303,0.54011,0.675137,1217.697749,33.111749,0.135027,36.25995,0.896155,0.896155,0.896155
2023-07-24 00:00:00,0.574,0.011935,14.734628,1,0,7.558936,266.309778,165.864971,1.782908,33.431105,1.484062,0.148406,140.684404,373.368807,14.45229,40.62279,0.520192,0.650241,1266.159633,33.72201,0.130048,37.336881,0.917583,0.917583,0.917583
2023-07-25 00:00:00,0.55,0.011934,14.809652,1,0,7.235857,265.412361,165.610789,1.798293,34.200342,1.541961,0.154196,146.069057,384.138115,14.71383,40.602277,0.500275,0.625344,1314.621516,34.332271,0.125069,38.413811,0.93901,0.93901,0.93901
2023-07-26 00:00:00,1.306,0.011934,14.884676,1,0,6.912777,264.514943,165.356608,1.813677,34.969578,1.599861,0.159986,151.453711,394.907422,14.975371,40.581764,0.480358,0.600447,1363.0834,34.942532,0.120089,39.490742,0.960438,0.960438,0.960438
2023-07-27 00:00:00,1.735,0.011933,14.9597,1,0,6.589698,263.617525,165.102426,1.829062,35.738814,1.65776,0.165776,156.838365,405.67673,15.236911,40.561251,0.46044,0.57555,1411.545283,35.552792,0.11511,40.567673,0.981865,0.981865,0.981865
2023-07-28 00:00:00,1.399,0.011933,15.034724,1,0,6.266619,262.720108,164.848244,1.844447,36.50805,1.71566,0.171566,162.223019,416.446037,15.498451,40.540738,0.440523,0.550653,1460.007167,36.163053,0.110131,41.644604,1.003293,1.003293,1.003293
2023-07-29 00:00:00,1.357,0.011932,15.109748,1,0,5.94354,261.82269,164.594063,1.859831,37.277287,1.773559,0.177356,167.607672,427.215345,15.759992,40.520225,0.420605,0.525757,1508.469051,36.773314,0.105151,42.721534,1.02472,1.02472,1.02472
2023-07-30 00:00:00,1.329,0.011931,15.184772,1,0,5.62046,260.925272,164.339881,1.875216,38.046523,1.831459,0.183146,172.992326,437.984652,16.021532,40.499712,0.400688,0.50086,1556.930934,37.383575,0.100172,43.798465,1.046148,1.046148,1.046148
2023-07-31 00:00:00,1.136,0.011931,15.259796,1,0,5.297381,260.027854,164.0857,1.890601,38.815759,1.889358,0.188936,178.37698,448.75396,16.283072,40.479199,0.38077,0.475963,1605.392818,37.993835,0.095193,44.875396,1.067576,1.067576,1.067576
2023-08-01 00:00:00,0.946,0.01193,15.33482,1,0,4.974302,259.130437,163.831518,1.905986,39.584995,1.947258,0.194726,183.761634,459.523267,16.544613,40.458686,0.360853,0.451066,1653.854702,38.604096,0.090213,45.952327,1.089003,1.089003,1.089003
2023-08-02 00:00:00,0.84,0.01193,15.409845,1,0,4.651223,258.233019,163.082105,1.92137,40.354232,2.005157,0.200516,189.146287,470.292574,16.806153,40.438173,0.340936,0.426169,1702.316585,39.214357,0.085234,47.029257,1.106957,1.106957,1.106957
2023-08-03 00:00:00,0.925,0.01193,15.409199,1,0,4.738908,257.930891,161.810566,1.920445,39.928762,2.009016,0.200902,188.506513,469.013026,16.790428,40.276884,0.34135,0.426688,1696.558617,39.177664,0.085338,46.901303,1.121249,1.121249,1.121249
2023-08-04 00:00:00,0.84,0.011932,15.341829,1,0,5.188039,258.153676,160.539028,1.905169,38.452027,1.965321,0.196532,182.565625,457.13125,16.530726,39.991721,0.359656,0.44957,1643.090623,38.571694,0.089914,45.713125,1.135541,1.135541,1.135541
2023-08-05 00:00:00,0.703,0.011933,15.274458,1,0,5.63717,258.376461,159.267489,1.889892,36.975292,1.921627,0.192163,176.624737,445.249473,16.271024,39.706559,0.377961,0.472452,1589.62263,37.965723,0.09449,44.524947,1.149833,1.149833,1.149833
2023-08-06 00:00:00,0.615,0.011935,15.207088,1,0,6.086301,258.599245,157.99595,1.874616,35.498557,1.877933,0.187793,170.683848,433.367697,16.011323,39.421396,0.396267,0.495334,1536.154636,37.359753,0.099067,43.33677,1.164126,1.164126,1.164126
2023-08-07 00:00:00,0.56,0.011936,15.139718,1,0,6.535432,258.82203,156.724412,1.859339,34.021822,1.834239,0.183424,164.74296,421.485921,15.751621,39.136234,0.414573,0.518216,1482.686643,36.753782,0.103643,42.148592,1.178418,1.178418,1.178418
2023-08-08 00:00:00,0.671,0.011938,15.072348,1,0,6.984563,259.044815,155.452873,1.844062,32.545087,1.790544,0.179054,158.802072,409.604144,15.491919,38.851071,0.432878,0.541098,1429.218649,36.147811,0.10822,40.960414,1.19271,1.19271,1.19271
2023-08-09 00:00:00,0.666,0.011939,15.004978,1,0,7.433694,259.2676,154.181334,1.828786,31.068351,1.74685,0.174685,152.861184,397.722368,15.232217,38.565908,0.451184,0.56398,1375.750656,35.541841,0.112796,39.772237,1.207002,1.207002,1.207002
2023-08-10 00:00:00,0.671,0.011941,14.937607,1,0,7.882826,259.490385,152.909796,1.813509,29.591616,1.703156,0.170316,146.920296,385.840592,14.972516,38.280746,0.469489,0.586862,1322.282663,34.93587,0.117372,38.584059,1.221294,1.221294,1.221294
2023-08-11 00:00:00,0.713,0.011942,14.870237,1,0,8.331957,259.71317,151.638257,1.798233,28.114881,1.659461,0.165946,140.979408,373.958815,14.712814,37.995583,0.487795,0.609744,1268.814669,34.3299,0.121949,37.395882,1.235586,1.235586,1.235586
2023-08-12 00:00:00,0.642,0.011944,14.802867,1,0,8.781088,259.935955,150.366718,1.782956,26.638146,1.615767,0.161577,135.03852,362.077039,14.453112,37.71042,0.506101,0.632626,1215.346676,33.723929,0.126525,36.207704,1.249878,1.249878,1.249878
2023-08-13 00:00:00,0.571,0.011945,14.735497,1,0,9.230219,260.15874,149.09518,1.76768,25.161411,1.572073,0.157207,129.097631,350.195263,14.193411,37.425258,0.524406,0.655508,1161.878682,33.117958,0.131102,35.019526,1.26417,1.26417,1.26417
2023-08-14 00:00:00,0.506,0.011947,14.668127,1,0,9.67935,260.381525,147.823641,1.752403,23.684676,1.528379,0.152838,123.156743,338.313486,13.933709,37.140095,0.542712,0.67839,1108.410689,32.511988,0.135678,33.831349,1.278462,1.278462,1.278462
2023-08-15 00:00:00,1.004,0.011948,14.600757,1,0,10.128481,260.60431,146.552102,1.737126,22.207941,1.484684,0.148468,117.215855,326.43171,13.674007,36.854932,0.561017,0.701272,1054.942695,31.906017,0.140254,32.643171,1.292754,1.292754,1.292754
2023-08-16 00:00:00,2.441,0.01195,14.533386,1,0,10.577613,260.827095,146.785801,1.72185,20.731206,1.44099,0.144099,111.274967,314.549934,13.414306,36.56977,0.579323,0.724154,1001.474702,31.300047,0.144831,31.454993,1.282371,1.282371,1.282371
2023-08-17 00:00:00,2.196,0.011949,14.539656,1,0,10.475277,260.869905,148.567281,1.714286,20.30926,1.441469,0.144147,111.039361,314.078722,13.494465,36.941428,0.58145,0.726813,999.354248,31.487085,0.145363,31.407872,1.246614,1.246614,1.246614
2023-08-18 00:00:00,1.396,0.011945,14.618271,1,0,9.832069,260.735902,150.348761,1.714286,20.921839,1.485271,0.148527,116.399428,324.798857,13.907956,37.957288,0.56771,0.709638,1047.594856,32.451897,0.141928,32.479886,1.210857,1.210857,1.210857
2023-08-19 00:00:00,1.042,0.011941,14.696885,1,0,9.18886,260.6019,152.130242,1.714286,21.534419,1.529074,0.152907,121.759496,335.518992,14.321447,38.973149,0.55397,0.692462,1095.835463,33.416709,0.138492,33.551899,1.1751,1.1751,1.1751
2023-08-20 00:00:00,0.868,0.011937,14.7755,1,0,8.545652,260.467897,153.911722,1.714286,22.146998,1.572877,0.157288,127.119563,346.239127,14.734938,39.989009,0.54023,0.675287,1144.076071,34.381521,0.135057,34.623913,1.139343,1.139343,1.139343
